BILL_NUM;BILL_TYPE;BILL_CAT;BILL_DATE;COMP_CODE;CREATEDON;BIL_H_CNT;GN_CUSTOM;CUST_GROUP;DISTR_CHAN;DOC_CATEG;DOC_CURRCY;EXRATE_ACC;FISCVARNT;GN_R3_SSY;LOC_CURRCY;PAYER;RATE_TYPE;RECORDMODE;SALESEMPLY;SALESORG;SALES_DIST;SOLD_TO;STAT_CURR
141840;KZ;I;2013-01-09;100;2013-01-20;4;CORDELE-STUDIOS;C7;1;H;EUR;;K4;;KZT;16199984;222361981;;;;1;SP9;KZT
141841;KZ;I;2013-06-13;700;2013-01-20;8;CARROLLTON-SOFTWARE;C6;1;G;EUR;;K4;;EUR;16199984;222361981;;;;1;SP11;EUR
141842;KZ;I;2013-06-13;800;2013-01-20;2;TIFTON-MEDICALSUPPLIES;C5;1;G;EUR;;K4;;EUR;16199984;222361981;;;;1;SP11;EUR
141843;KZ;I;2013-06-13;200;2013-03-20;2;ST.SIMONSISLAND-SIGNS;C1;1;G;EUR;;K4;;EUR;16181829;222361981;;;;1;SP11;EUR
141844;M;I;2013-09-07;300;2013-03-20;3;CARROLLTON-BAKERY;C1;1;G;RUB;;K4;;EUR;16181829;222923351;;;;1;SP5;EUR
141845;KZ;I;2013-07-16;500;2013-03-20;1;WAYNESBORO-SIGNS;C1;1;G;RUB;;K4;;RUB;16181829;211508305;;;;1;SP10;RUB
141846;M;I;2013-10-26;100;2013-03-20;4;WRAY-MANUFACTURING;C4;1;G;RUB;;K4;;RUB;16181829;218778527;;;;1;SP7;RUB
141847;M;I;2013-10-26;100;2013-03-20;8;GENEVA-DEVELOPMENT;C2;1;G;RUB;;K4;;RUB;16561717;116309252;;;;1;SP13;RUB
141848;KZ;I;2013-05-01;200;2013-03-20;2;ATHENS-MOTORS;C4;1;G;RUB;;K4;;RUB;16561717;115706366;;;;1;SP13;SEK
141849;KZ;I;2013-05-31;800;2013-03-20;1;OSTERFIELD-MEDICALSUPPLIES;C5;1;G;RUB;;K4;;RUB;16561717;191849161;;;;1;SP13;GBP
141850;M;I;2013-05-31;400;2013-03-20;2;GREENVILLE-SIGNS;C2;1;G;RUB;;K4;;RUB;16561717;191849161;;;;1;SP13;RUB
141851;M;I;2013-04-28;500;2013-09-27;5;SPARTA-ENGINEERING;C1;1;G;GEL;;K4;;RUB;16561717;214458362;;;;1;SP8;UAH
141852;KZ;I;2013-04-23;500;2013-09-27;2;OMEGA-INDUSTRIES;C7;1;G;EUR;;K4;;GEL;16561717;203889315;;;;1;SP10;GEL
141853;M;I;2013-04-23;500;2013-01-27;1;HORTENSE-MOTORSERVICES;C8;1;G;EUR;;K4;;EUR;11323050;203889315;;;;1;SP14;EUR
141854;M;I;2013-04-23;100;2013-01-27;8;PORTWENTWORTH-MEDICALSUPPLIES;C4;1;G;EUR;;K4;;EUR;11924229;113605660;;;;1;SP14;EUR
141855;KZ;I;2013-10-01;100;2013-01-27;3;MILTON-SOFTWARE;C8;1;G;EUR;;K4;;EUR;11924229;113605660;;;;1;SP14;EUR
141856;M;I;2013-10-01;100;2013-01-27;7;LANIER-LANDSCAPING;C6;1;G;EUR;;K4;;EUR;11924229;113605660;;;;1;SP14;EUR
141857;KZ;I;2013-07-09;200;2013-01-27;6;BROOKFIELD-DEVELOPMENT;C1;1;G;EUR;;K4;;EUR;11924229;124398928;;;;1;SP3;EUR
141858;M;I;2013-07-09;200;2013-01-27;9;BRUNSWICK-REALTY;C1;1;G;EUR;;K4;;EUR;11924229;190956886;;;;1;SP6;EUR
141859;M;I;2013-04-15;300;2013-01-27;9;ROME-REALTY;C7;9;G;EUR;;K4;;EUR;11924229;193833183;;;;1;SP6;EUR
141860;M;I;2013-04-15;400;2013-06-12;3;AMBOY-DEVELOPMENT;C2;1;G;EUR;;K4;;EUR;18971095;193833183;;;;1;SP6;UAH
141861;KZ;I;2013-01-23;200;2013-11-15;8;WILMINGTONISLAND-MEDICALSUPPLIES;C7;1;H;EUR;;K4;;EUR;18971095;209241094;;;;1;SP4;RON
141862;KZ;I;2013-01-23;400;2013-10-22;7;CRESCENT-MANUFACTURING;C3;1;C;EUR;;K4;;EUR;18971095;199297690;;;;1;SP2;GEL
141863;M;I;2013-01-23;400;2013-06-19;8;BUFORD-DEVELOPMENT;C3;1;L;SEK;;K4;;EUR;18971095;110967520;;;;1;SP12;EUR
141864;KZ;I;2013-01-23;100;2013-06-19;3;BAINBRIDGE-MEDICALSUPPLIES;C4;1;L;SEK;;K4;;SEK;18971095;110967520;;;;1;SP2;SEK
141865;KZ;I;2013-01-30;200;2013-06-19;8;MONIAC-SIGNS;C2;9;L;SEK;;K4;;SEK;18971095;146402120;;;;1;SP13;SEK
141866;KZ;I;2013-01-30;400;2013-06-19;4;PRIDGEN-TEXTILES;C8;1;L;SEK;;K4;;SEK;17098995;157638689;;;;1;SP13;GBP
141867;M;I;2013-10-27;700;2013-06-19;6;LEXINGTON-MEDICALSUPPLIES;C8;1;L;PLN;;K4;;SEK;17098995;203550256;;;;1;SP4;KZT
141868;M;I;2013-10-27;300;2013-06-19;6;EASTPOINT-SIGNS;C8;1;L;PLN;;K4;;PLN;17098995;203550256;;;;1;SP4;PLN
141869;KZ;I;2013-11-12;700;2013-06-19;6;CLAYTON-MOTORS;C6;1;L;PLN;;K4;;PLN;17098995;190932328;;;;1;SP3;PLN
141870;KZ;I;2013-01-08;700;2013-06-19;7;SURRENCY-FURNISHINGS;C4;1;B;PLN;;K4;;PLN;17098995;132596160;;;;1;SP13;PLN
141871;M;I;2013-06-17;600;2013-06-19;1;WOODBINE-PROSERVICES;C6;1;B;PLN;;K4;;PLN;17098995;210580308;;;;1;SP6;PLN
141872;M;I;2013-06-17;600;2013-06-19;3;CRAWFORDVILLE-FURNISHINGS;C5;1;B;PLN;;K4;;PLN;17098995;210580308;;;;1;SP6;PLN
141873;M;I;2013-06-17;200;2013-11-05;5;FORESTPARK-FURNISHINGS;C6;1;B;UAH;;K4;;PLN;17098995;160025866;;;;1;SP2;PLN
141874;KZ;I;2013-06-17;800;2013-11-05;6;WAYCROSS-SOFTWARE;C5;1;B;UAH;;K4;;UAH;17098995;152492085;;;;1;SP1;EUR
141875;KZ;I;2013-06-17;100;2013-11-05;7;MOUNTAINPARK-OFFICESUPPLIES;C8;9;B;UAH;;K4;;UAH;17098995;161007230;;;;1;SP7;UAH
141876;M;I;2013-09-26;800;2013-11-05;5;LINCOLNTON-GYMNASIUM;C2;9;L;UAH;;K4;;UAH;17098995;216110008;;;;1;SP8;UAH
141877;M;I;2013-08-03;600;2013-11-05;6;VERNONBURG-MEDICALSUPPLIES;C5;1;L;UAH;;K4;;UAH;17098995;143674936;;;;1;SP4;UAH
141878;KZ;I;2013-08-03;200;2013-11-05;1;HOBOKEN-REALTY;C5;1;L;UAH;;K4;;UAH;17098995;184067669;;;;1;SP4;UAH
141879;KZ;I;2013-02-09;100;2013-11-05;7;PHILLIPSBURG-DEVELOPMENT;C2;1;L;UAH;;K4;;UAH;17098995;119586271;;;;1;SP7;UAH
141880;M;I;2013-06-02;400;2013-11-05;4;THELMA-DEVELOPMENT;C6;1;L;UAH;;K4;;UAH;17098995;193050005;;;;1;SP6;UAH
141881;KZ;I;2013-11-04;600;2013-11-05;3;TYRONE-FURNISHINGS;C1;1;C;UAH;;K4;;UAH;14121221;143505951;;;;1;SP14;UAH
141882;M;I;2013-09-15;300;2013-11-05;1;HOWELL-INDUSTRIES;C3;1;H;UAH;;K4;;UAH;14121221;136003247;;;;1;SP12;UAH
141883;M;I;2013-03-27;500;2013-09-29;1;CUMMING-LANDSCAPING;C6;1;H;UAH;;K4;;UAH;14121221;211163230;;;;1;SP6;UAH
141884;M;I;2013-01-22;500;2013-09-29;3;HICKOX-SIGNS;C4;1;G;UAH;;K4;;UAH;17301924;115066596;;;;1;SP6;GEL
141885;M;I;2013-10-16;200;2013-09-29;6;PINEVIEW-TRAVEL;C5;1;G;UAH;;K4;;UAH;17301924;225923858;;;;1;SP2;UAH
141886;M;I;2013-08-19;800;2013-09-29;2;ELLAVILLE-MEDICALSUPPLIES;C2;1;G;UAH;;K4;;UAH;17301924;225923858;;;;1;SP2;UAH
141887;KZ;I;2013-08-19;500;2013-09-29;3;NEWTON-ACCOUNTING;C4;1;L;UAH;;K4;;UAH;17301924;205577722;;;;1;SP10;UAH
141888;KZ;I;2013-08-19;100;2013-09-29;7;NORMANPARK-MOTORS;C7;1;H;UAH;;K4;;UAH;17301924;205577722;;;;1;SP10;UAH
141889;KZ;I;2013-08-19;200;2013-09-29;4;GEORGETOWN-MEDICALSUPPLIES;C5;1;H;UAH;;K4;;UAH;17301924;146835301;;;;1;SP10;UAH
141890;KZ;I;2013-11-24;800;2013-09-29;5;DAISY-OFFICESUPPLIES;C1;1;H;UAH;;K4;;UAH;17301924;142095332;;;;1;SP6;UAH
141891;M;I;2013-06-02;200;2013-09-29;3;SOUTHNEWPORT-REALTY;C3;1;H;UAH;;K4;;UAH;11087440;221067947;;;;1;SP7;UAH
141892;M;I;2013-06-02;200;2013-09-29;5;WRAY-FURNISHINGS;C4;1;H;UAH;;K4;;UAH;11087440;218054124;;;;1;SP7;UAH
141893;KZ;I;2013-08-23;700;2013-09-29;6;SUNBURY-SOFTWARE;C3;1;H;UAH;;K4;;UAH;23868861;118901765;;;;1;SP9;UAH
141894;KZ;I;2013-06-26;700;2013-09-29;8;HOLT-DEVELOPMENT;C8;9;H;UAH;;K4;;UAH;24024967;173721005;;;;1;SP1;UAH
141895;KZ;I;2013-05-06;500;2013-09-29;1;CANTON-ENGINEERING;C1;1;H;UAH;;K4;;UAH;24024967;119497760;;;;1;SP13;UAH
141896;KZ;I;2013-02-28;300;2013-09-29;7;MAYDAY-SIGNS;C3;9;H;UAH;;K4;;UAH;24024967;191049334;;;;1;SP9;UAH
141897;KZ;I;2013-02-03;500;2013-09-29;1;WORTH-SIGNS;C1;1;H;UAH;;K4;;UAH;26463511;191049334;;;;1;SP9;UAH
141898;KZ;I;2013-02-03;600;2013-09-29;8;GREENVILLE-DEVELOPMENT;C3;1;H;UAH;;K4;;UAH;26463511;191049334;;;;1;SP9;UAH
141899;KZ;I;2013-06-06;700;2013-09-29;6;BANNOCKBURN-TRAVEL;C6;1;H;UAH;;K4;;UAH;26463511;189008978;;;;1;SP5;UAH
141900;KZ;I;2013-05-25;300;2013-09-29;7;AXSON-LANDSCAPING;C7;1;L;UAH;;K4;;UAH;26463511;112558665;;;;1;SP2;UAH
141901;KZ;I;2013-05-25;200;2013-09-29;1;ELLAVILLE-DEVELOPMENT;C8;9;L;UAH;;K4;;UAH;26463511;112558665;;;;1;SP9;UAH
141902;KZ;I;2013-06-27;500;2013-09-29;3;GARDENCITY-BAKERY;C3;1;H;UAH;;K4;;UAH;26463511;112558665;;;;1;SP9;UAH
141903;M;I;2013-02-11;500;2013-09-29;6;FORTGAINES-CAFE;C2;1;H;SEK;;K4;;UAH;20191947;174437055;;;;1;SP1;GEL
141904;KZ;I;2013-02-11;400;2013-09-29;9;BREMEN-PROSERVICES;C5;1;H;RUB;;K4;;SEK;20191947;216626139;;;;1;SP11;SEK
141905;KZ;I;2013-02-11;400;2013-09-29;5;LEXINGTON-ACCOUNTING;C1;1;H;SEK;;K4;;RUB;20191947;216626139;;;;1;SP11;RUB
141906;M;I;2013-02-13;600;2013-09-29;8;KIRKLAND-MEDICALSUPPLIES;C3;1;H;SEK;;K4;;SEK;20191947;168787830;;;;1;SP14;SEK
141907;M;I;2013-10-21;500;2013-09-29;5;HIGGSTON-ACCOUNTING;C8;1;H;SEK;;K4;;SEK;20191947;191924408;;;;1;SP7;SEK
141908;M;I;2013-05-12;700;2013-09-29;2;GLENNVILLE-CAFE;C5;9;H;SEK;;K4;;SEK;20191947;213686355;;;;1;SP8;SEK
141909;M;I;2013-11-20;600;2013-09-29;4;GUYTON-INDUSTRIES;C3;1;H;SEK;;K4;;SEK;20191947;137729335;;;;1;SP3;GEL
141910;KZ;I;2013-08-09;800;2013-09-29;8;STRONGSVILLE-BAKERY;C5;1;H;SEK;;K4;;SEK;20191947;184033141;;;;1;SP7;SEK
141911;KZ;I;2013-08-09;500;2013-09-29;3;FUNSTON-MEDICALSUPPLIES;C3;1;H;RON;;K4;;SEK;20191947;207038035;;;;1;SP14;SEK
141912;KZ;I;2013-06-20;300;2013-09-29;4;ODUM-REALTY;C8;1;H;RON;;K4;;RON;20191947;206339162;;;;1;SP5;RON
141913;KZ;I;2013-06-20;500;2013-09-29;4;UVALDA-TRAVEL;C5;1;H;RON;;K4;;RON;20191947;206339162;;;;1;SP5;RON
141914;KZ;I;2013-06-20;800;2013-09-29;1;LOUISVILLE-INSURANCE;C1;1;H;RON;;K4;;RON;20191947;206339162;;;;1;SP5;RON
141915;KZ;I;2013-06-20;200;2013-09-29;3;BRUNSWICK-TEXTILES;C1;1;C;RON;;K4;;RON;20191947;157877519;;;;1;SP9;RON
141916;M;I;2013-07-28;600;2013-09-29;2;MONTICELLO-CAFE;C6;1;L;RON;;K4;;RON;20191947;185271559;;;;1;SP3;PLN
141917;M;I;2013-07-28;400;2013-04-15;1;LEEFIELD-TRAVEL;C7;1;L;RON;;K4;;RON;20191947;152845129;;;;1;SP3;RON
141918;M;I;2013-07-28;800;2013-04-27;1;MILTON-ACCOUNTING;C4;1;L;RON;;K4;;RON;20191947;110601976;;;;1;SP3;RON
141919;M;I;2013-07-28;200;2013-04-27;8;BEMISS-SERVICES;C7;1;L;RON;;K4;;RON;15219028;188338014;;;;1;SP7;RON
141920;M;I;2013-05-27;300;2013-04-27;4;PALMETTO-GYMNASIUM;C1;9;L;RON;;K4;;RON;15984047;186124686;;;;1;SP11;RON
141921;KZ;I;2013-11-20;300;2013-04-27;7;CHATSWORTH-FURNISHINGS;C3;1;L;RON;;K4;;RON;15984047;186124686;;;;1;SP11;EUR
141922;KZ;I;2013-01-12;200;2013-07-05;7;BLUERIDGE-INDUSTRIES;C5;1;C;RON;;K4;;RON;15984047;143065134;;;;1;SP11;RON
141923;KZ;I;2013-11-12;200;2013-07-05;2;ARLINGTON-MOTORS;C8;1;C;RON;;K4;;RON;15984047;215478247;;;;1;SP9;RON
141924;M;I;2013-11-12;500;2013-07-05;7;LUMBERCITY-MOTORSERVICES;C6;1;C;RON;;K4;;RON;15984047;215478247;;;;1;SP9;RON
141925;KZ;I;2013-11-12;200;2013-07-05;5;HOLLYSPRINGS-FURNISHINGS;C3;1;G;RON;;K4;;RON;15984047;194551123;;;;1;SP4;RON
141926;KZ;I;2013-11-12;100;2013-07-05;4;CAVESPRING-MOTORSERVICES;C8;1;C;RON;;K4;;RON;15984047;194551123;;;;1;SP1;EUR
141927;M;I;2013-01-18;100;2013-07-05;1;JONESBORO-STUDIOS;C6;1;C;RON;;K4;;RON;15984047;194551123;;;;1;SP6;GBP
141928;KZ;I;2013-08-03;200;2013-07-05;7;NEWNAN-REALTY;C3;1;C;RON;;K4;;RON;25074543;194551123;;;;1;SP12;RON
141929;KZ;I;2013-04-02;400;2013-07-05;4;DAHLONEGA-GYMNASIUM;C1;1;C;EUR;;K4;;RON;25074543;194551123;;;;1;SP12;SEK
141930;KZ;I;2013-07-19;200;2013-07-05;4;PINELAKE-INSURANCE;C6;1;C;EUR;;K4;;EUR;25074543;161463948;;;;1;SP7;EUR
141931;KZ;I;2013-09-17;100;2013-01-03;5;GROVETOWN-DEVELOPMENT;C8;1;C;EUR;;K4;;EUR;25074543;141120846;;;;1;SP6;RON
141932;M;I;2013-08-08;200;2013-10-23;4;AMBOY-INDUSTRIES;C5;9;C;EUR;;K4;;EUR;25074543;112631942;;;;1;SP3;EUR
141933;M;I;2013-08-08;100;2013-07-04;2;LEEFIELD-TRAVEL;C4;1;C;KZT;;K4;;EUR;25074543;175056762;;;;1;SP5;EUR
141934;KZ;I;2013-08-08;400;2013-07-04;9;HOMERVILLE-SIGNS;C5;1;L;KZT;;K4;;KZT;25074543;175056762;;;;1;SP13;KZT
141935;KZ;I;2013-11-12;700;2013-07-04;3;EDISON-SERVICES;C5;1;L;KZT;;K4;;KZT;25074543;112539720;;;;1;SP10;KZT
141936;KZ;I;2013-01-07;300;2013-09-07;4;POOLER-ENGINEERING;C2;1;L;KZT;;K4;;KZT;25074543;222502852;;;;1;SP7;KZT
141937;KZ;I;2013-11-05;600;2013-09-07;7;RINCON-STUDIOS;C6;1;L;KZT;;K4;;KZT;25074543;140713765;;;;1;SP3;KZT
141938;M;I;2013-03-21;400;2013-09-07;4;WHITMARSHISLAND-LANDSCAPING;C4;1;H;KZT;;K4;;KZT;25074543;209714062;;;;1;SP12;KZT
141939;M;I;2013-03-21;300;2013-09-07;8;CORDELE-SOFTWARE;C4;9;G;KZT;;K4;;KZT;15349850;190995902;;;;1;SP7;KZT
141940;M;I;2013-03-21;600;2013-09-07;5;FUNSTON-PROSERVICES;C7;1;B;KZT;;K4;;KZT;15349850;190995902;;;;1;SP7;RUB
141941;M;I;2013-05-22;400;2013-09-07;4;GLENWOOD-REALTY;C6;9;L;KZT;;K4;;KZT;15349850;169712637;;;;1;SP2;KZT
141942;M;I;2013-06-23;100;2013-09-07;2;STILSON-PROSERVICES;C2;1;L;KZT;;K4;;KZT;15349850;179036821;;;;1;SP10;KZT
141943;M;I;2013-07-16;400;2013-09-07;4;LEESBURG-MOTORSERVICES;C2;1;L;KZT;;K4;;KZT;19257794;179036821;;;;1;SP10;KZT
141944;KZ;I;2013-10-22;800;2013-09-07;1;GREENVILLE-TRAVEL;C7;1;L;UAH;;K4;;KZT;19257794;158000648;;;;1;SP6;KZT
141945;KZ;I;2013-11-05;700;2013-09-07;1;SUGARHILL-STUDIOS;C7;1;L;UAH;;K4;;UAH;19257794;161006313;;;;1;SP13;UAH
141946;M;I;2013-11-05;500;2013-09-07;9;JEFFERSONVILLE-SERVICES;C3;1;L;UAH;;K4;;UAH;19257794;161006313;;;;1;SP3;UAH
141947;M;I;2013-11-05;700;2013-09-07;8;LEXINGTON-TEXTILES;C7;1;L;UAH;;K4;;UAH;19257794;114099869;;;;1;SP3;UAH
141948;M;I;2013-11-05;700;2013-09-07;9;SYLVANIA-INSURANCE;C8;1;L;UAH;;K4;;UAH;19257794;114099869;;;;1;SP8;UAH
141949;M;I;2013-11-05;700;2013-06-05;5;BADEN-FURNISHINGS;C1;1;L;UAH;;K4;;UAH;18784222;114099869;;;;1;SP3;RON
141950;KZ;I;2013-03-16;100;2013-06-05;6;CAIRO-BAKERY;C2;1;L;UAH;;K4;;UAH;18784222;113754936;;;;1;SP3;SEK
141951;KZ;I;2013-03-16;500;2013-06-05;1;LILBURN-DEVELOPMENT;C1;1;C;UAH;;K4;;UAH;27059069;113754936;;;;1;SP3;UAH
141952;M;I;2013-04-09;400;2013-08-30;6;AILEY-SERVICES;C4;9;C;RUB;;K4;;UAH;27059069;176366077;;;;1;SP3;UAH
141953;M;I;2013-05-21;400;2013-08-30;5;CLYATTEVILLE-ENGINEERING;C1;1;H;RUB;;K4;;RUB;27059069;195563906;;;;1;SP13;RUB
141954;KZ;I;2013-05-21;300;2013-08-30;7;ROME-CAFE;C6;1;C;RUB;;K4;;RUB;27059069;195563906;;;;1;SP13;RUB
141955;M;I;2013-04-19;100;2013-08-30;1;SMYRNA-MOTORS;C1;1;C;RUB;;K4;;RUB;20893239;195563906;;;;1;SP7;RUB
141956;M;I;2013-01-07;300;2013-08-30;7;AUBURN-SOFTWARE;C2;1;C;RUB;;K4;;RUB;20893239;140002227;;;;1;SP10;GEL
141957;KZ;I;2013-01-07;400;2013-08-30;8;CHAUNCEY-SIGNS;C4;1;C;RUB;;K4;;RUB;20893239;172850155;;;;1;SP7;GBP
141958;KZ;I;2013-01-07;600;2013-10-15;9;HOWELL-INDUSTRIES;C3;1;C;RUB;;K4;;RUB;20893239;226191779;;;;1;SP1;RUB
141959;KZ;I;2013-01-07;800;2013-10-15;6;SCREVEN-ACCOUNTING;C8;1;C;RUB;;K4;;RUB;20893239;226191779;;;;1;SP11;RUB
141960;M;I;2013-01-07;700;2013-10-15;4;BARRETTS-FURNISHINGS;C4;1;C;UAH;;K4;;RUB;24433685;198783360;;;;1;SP6;RUB
141961;M;I;2013-09-20;800;2013-08-15;5;TEMPLE-MANUFACTURING;C2;1;C;GBP;;K4;;UAH;29350323;228248645;;;;1;SP2;GBP
141962;KZ;I;2013-05-17;100;2013-08-15;9;ELLIJAY-FURNISHINGS;C3;1;C;GBP;;K4;;GBP;29350323;205061283;;;;1;SP5;RON
141963;M;I;2013-01-05;100;2013-08-15;5;FOLKSTON-REALTY;C5;1;C;GBP;;K4;;GBP;29350323;205061283;;;;1;SP1;GBP
141964;M;I;2013-09-12;600;2013-08-15;2;DULUTH-PROSERVICES;C5;9;B;GBP;;K4;;GBP;21823979;205061283;;;;1;SP4;GBP
141965;M;I;2013-09-12;700;2013-08-15;7;BANNOCKBURN-GYMNASIUM;C4;1;B;SEK;;K4;;GBP;16193150;121573216;;;;1;SP4;PLN
141966;M;I;2013-09-12;200;2013-08-15;7;PERRY-CAFE;C7;1;B;SEK;;K4;;SEK;16193150;183644374;;;;1;SP4;RUB
141967;KZ;I;2013-09-12;400;2013-08-15;8;CAIRO-GYMNASIUM;C3;9;B;SEK;;K4;;SEK;16193150;164401949;;;;1;SP5;SEK
141968;KZ;I;2013-09-26;800;2013-08-15;3;MAYDAY-REALTY;C1;1;B;SEK;;K4;;SEK;16193150;164401949;;;;1;SP5;SEK
141969;M;I;2013-09-26;300;2013-08-15;5;DAISY-PROSERVICES;C3;1;B;SEK;;K4;;SEK;14593003;157696376;;;;1;SP9;SEK
141970;KZ;I;2013-09-26;400;2013-11-01;9;WRIGHTSVILLE-MEDICALSUPPLIES;C8;9;B;EUR;;K4;;SEK;14593003;208250103;;;;1;SP7;EUR
141971;KZ;I;2013-04-18;800;2013-11-01;8;AMBOY-INSURANCE;C4;1;B;EUR;;K4;;EUR;29414573;194826458;;;;1;SP8;EUR
141972;KZ;I;2013-01-31;500;2013-11-01;2;BROOKLET-SERVICES;C7;1;B;EUR;;K4;;EUR;29194396;120393698;;;;1;SP8;EUR
141973;KZ;I;2013-11-01;800;2013-10-23;9;WAYNESVILLE-INSURANCE;C3;1;B;EUR;;K4;;EUR;29194396;191027287;;;;1;SP14;EUR
141974;M;I;2013-06-11;600;2013-10-23;7;ST.SIMONSISLAND-STUDIOS;C5;1;B;EUR;;K4;;EUR;29194396;113453022;;;;1;SP10;EUR
141975;M;I;2013-07-07;400;2013-10-23;6;MORA-MANUFACTURING;C8;1;B;PLN;;K4;;EUR;14267469;165321556;;;;1;SP14;EUR
141976;M;I;2013-07-07;100;2013-08-25;2;MARIETTA-STUDIOS;C1;1;B;GBP;;K4;;PLN;12060252;145569622;;;;1;SP10;PLN
141977;M;I;2013-07-07;300;2013-04-27;4;BRISTOL-DEVELOPMENT;C1;1;B;GBP;;K4;;GBP;12060252;219137285;;;;1;SP13;GBP
141978;KZ;I;2013-04-21;700;2013-04-27;4;STATENVILLE-DEVELOPMENT;C4;1;G;GBP;;K4;;GBP;12060252;192989507;;;;1;SP13;GBP
141979;M;I;2013-04-21;700;2013-04-27;2;PHILLIPSBURG-INDUSTRIES;C7;1;G;GBP;;K4;;GBP;12060252;192989507;;;;1;SP13;GBP
141980;M;I;2013-09-10;400;2013-04-27;1;ATHENS-DEVELOPMENT;C4;1;G;GBP;;K4;;GBP;23812516;221868300;;;;1;SP9;GBP
141981;KZ;I;2013-09-10;600;2013-04-27;5;RINCON-MOTORS;C8;1;G;GBP;;K4;;GBP;23812516;176463191;;;;1;SP1;GBP
141982;M;I;2013-08-01;100;2013-04-27;9;BRASELTON-DEVELOPMENT;C6;1;G;GBP;;K4;;GBP;23812516;158269200;;;;1;SP1;GBP
141983;M;I;2013-08-01;700;2013-04-27;7;PEARSON-BAKERY;C5;1;G;GBP;;K4;;GBP;10852297;218790530;;;;1;SP12;GBP
141984;M;I;2013-08-27;400;2013-01-27;6;SMITHVILLE-ENGINEERING;C5;1;G;GBP;;K4;;GBP;19493475;218790530;;;;1;SP12;GBP
141985;M;I;2013-08-27;300;2013-01-27;5;GAINESVILLE-BAKERY;C8;1;G;GBP;;K4;;GBP;19493475;205246446;;;;1;SP9;GBP
141986;M;I;2013-08-27;700;2013-01-27;9;HICKOX-DEVELOPMENT;C4;1;H;GBP;;K4;;GBP;19493475;169745146;;;;1;SP6;GBP
141987;KZ;I;2013-08-27;200;2013-01-27;4;DOUGLAS-SIGNS;C3;1;H;RUB;;K4;;GBP;19493475;201354544;;;;1;SP5;GBP
141988;KZ;I;2013-08-27;700;2013-01-27;4;MILTON-FURNISHINGS;C3;1;L;RUB;;K4;;RUB;19493475;201354544;;;;1;SP1;EUR
141989;KZ;I;2013-08-27;800;2013-01-27;4;GEORGETOWN-SOFTWARE;C2;1;L;RUB;;K4;;RUB;19493475;201354544;;;;1;SP1;RUB
141990;M;I;2013-08-27;600;2013-02-21;1;BEMISS-STUDIOS;C5;1;L;RUB;;K4;;RUB;26449060;211693287;;;;1;SP13;RUB
141991;KZ;I;2013-08-27;600;2013-02-21;9;QUITMAN-CAFE;C6;1;L;RUB;;K4;;RUB;27739515;127298229;;;;1;SP13;RUB
141992;KZ;I;2013-02-15;200;2013-02-21;9;ALMA-LANDSCAPING;C2;1;L;EUR;;K4;;RUB;27739515;217255630;;;;1;SP14;RUB
141993;M;I;2013-02-10;400;2013-02-21;1;RAYCITY-PROSERVICES;C7;1;L;EUR;;K4;;EUR;27739515;227684574;;;;1;SP10;EUR
141994;KZ;I;2013-03-29;800;2013-09-09;2;RENTZ-SOFTWARE;C1;1;B;EUR;;K4;;EUR;27739515;227684574;;;;1;SP10;EUR
141995;M;I;2013-03-20;700;2013-09-09;8;BLAIRSVILLE-ENGINEERING;C6;1;B;EUR;;K4;;EUR;27739515;186580802;;;;1;SP8;PLN
141996;M;I;2013-08-06;700;2013-09-09;8;MONTROSE-LANDSCAPING;C1;9;B;EUR;;K4;;EUR;16004629;193998602;;;;1;SP2;EUR
141997;M;I;2013-08-05;700;2013-01-08;2;MYSTIC-REALTY;C5;1;B;EUR;;K4;;EUR;20925684;142009668;;;;1;SP5;EUR
141998;KZ;I;2013-08-05;300;2013-01-08;2;CUSSETA-CAFE;C7;1;B;EUR;;K4;;EUR;20925684;123913540;;;;1;SP3;EUR
141999;KZ;I;2013-01-12;800;2013-01-08;9;AVONDALEESTATES-MANUFACTURING;C2;9;B;EUR;;K4;;EUR;21354753;189609608;;;;1;SP1;GBP
142000;KZ;I;2013-01-12;200;2013-01-08;9;SAINTGEORGE-CAFE;C6;1;B;EUR;;K4;;EUR;21354753;189609608;;;;1;SP1;SEK
142001;M;I;2013-10-27;500;2013-01-08;6;ROSWELL-MEDICALSUPPLIES;C8;1;B;RUB;;K4;;EUR;21354753;126164995;;;;1;SP1;EUR
142002;M;I;2013-01-16;700;2013-01-08;7;THELMA-ENGINEERING;C6;1;B;RUB;;K4;;RUB;21354753;205433964;;;;1;SP11;RUB
142003;M;I;2013-01-16;400;2013-01-08;1;ELLIJAY-SIGNS;C2;1;B;RUB;;K4;;RUB;21354753;121904355;;;;1;SP13;RUB
142004;M;I;2013-01-16;500;2013-01-08;3;DARIEN-OFFICESUPPLIES;C1;1;B;RUB;;K4;;RUB;28629511;167062008;;;;1;SP10;EUR
142005;KZ;I;2013-01-16;300;2013-10-06;3;DALTON-INDUSTRIES;C3;1;C;PLN;;K4;;RUB;28629511;146154178;;;;1;SP11;RUB
142006;M;I;2013-05-14;100;2013-06-29;1;MARIETTA-ACCOUNTING;C1;9;C;PLN;;K4;;PLN;28629511;141701865;;;;1;SP1;PLN
